original_index,vdc1,vdc2,idc1,idc2,irr,pvt,f_nv
1279710,0.6474,0.711,0.1128,0.0398,1.5133,12.2953,0
1279711,0.6421,0.721,0.1085,0.0384,1.2116,12.2949,0
1279712,0.6458,0.717,0.1123,0.0376,1.0587,12.2915,0
1279713,0.6387,0.7185,0.1149,0.0396,1.0195,12.2915,0
1279714,0.6423,0.712,0.1135,0.0401,1.1551,12.2959,0
1279715,0.6379,0.7147,0.1121,0.0398,1.3022,12.2959,0
1279716,0.6457,0.7132,0.1132,0.0364,1.4551,12.3054,0
1279717,0.6398,0.716,0.115,0.0378,1.3509,12.3028,0
1279718,0.6484,0.7205,0.1134,0.0392,1.0963,12.3028,0
1279719,0.6383,0.7074,0.1101,0.0373,1.0636,12.3025,0
1279720,0.6512,0.7212,0.1154,0.0393,1.2647,12.3018,0
1279721,0.6411,0.7167,0.114,0.0384,1.1198,12.3018,0
1279722,0.6464,0.7123,0.1137,0.0381,1.1538,12.3038,0
1279723,0.6364,0.7098,0.1096,0.0395,1.1825,12.3038,0
1279724,0.6381,0.7117,0.1141,0.0362,1.1827,12.3035,0
1279725,0.638,0.711,0.1129,0.0381,1.278,12.3018,0
1279726,0.6362,0.7089,0.1092,0.0381,1.4216,12.3018,0
1279727,0.6439,0.7059,0.108,0.0379,1.5683,12.3005,0
1279728,0.6343,0.7138,0.1128,0.036,1.3951,12.3005,0
1279729,0.644,0.7101,0.1142,0.0362,1.4566,12.3008,0
1279730,0.6435,0.713,0.1093,0.0385,1.5076,12.3043,0
1279731,0.6496,0.7155,0.1099,0.0363,1.362,12.3043,0
1279732,0.6365,0.7159,0.1128,0.0373,1.3852,12.3001,0
1279733,0.6376,0.7124,0.1148,0.0375,1.5934,12.2981,0
1279734,0.6472,0.7205,0.1083,0.0373,1.5215,12.2981,0
1279735,0.6369,0.7121,0.1139,0.0354,1.469,12.2997,0
1279736,0.6335,0.7021,0.1144,0.0396,1.2549,12.2997,0
1279737,0.6366,0.714,0.1131,0.0389,1.1883,12.2961,0
1279738,0.6428,0.7142,0.1093,0.0392,1.1104,12.2922,0
1279739,0.6434,0.7144,0.1105,0.0395,1.1492,12.2922,0
1279740,0.6358,0.713,0.1158,0.0414,1.2254,12.2917,0
1279741,0.6441,0.7085,0.1187,0.0357,1.2426,12.2954,0
1279742,0.636,0.7088,0.1136,0.039,1.3448,12.2954,0
1279743,0.6315,0.7084,0.1113,0.0378,1.3382,12.3008,0
1279744,0.6325,0.7027,0.1157,0.0393,1.2663,12.3008,0
1279745,0.6312,0.7062,0.1148,0.0377,1.3651,12.303,0
1279746,0.6362,0.7005,0.1077,0.0353,1.4231,12.3069,0
1279747,0.6358,0.7121,0.1141,0.0382,1.252,12.3069,0
1279748,0.6382,0.7204,0.1158,0.0381,1.3276,12.3086,0
1279749,0.6431,0.7085,0.1137,0.034,1.2794,12.3006,0
1279750,0.6364,0.7025,0.1127,0.0368,1.1968,12.3006,0
1279751,0.6337,0.7102,0.115,0.0364,1.381,12.2987,0
1279752,0.6377,0.7072,0.1124,0.0372,1.2915,12.2987,0
1279753,0.6226,0.6959,0.1124,0.0367,1.2273,12.2995,0
1279754,0.6322,0.7071,0.1123,0.0368,1.1072,12.2962,0
1279755,0.6324,0.7027,0.1145,0.038,0.9857,12.2962,0
1279756,0.6381,0.7031,0.1181,0.0363,1.0896,12.2906,0
1279757,0.629,0.7115,0.1162,0.0378,1.2282,12.2853,0
1279758,0.6415,0.713,0.1111,0.0391,1.3722,12.2853,0
1279759,0.6382,0.7082,0.1143,0.0393,1.3159,12.2878,0
1279760,0.6358,0.709,0.1171,0.0392,1.2749,12.2878,0
1279761,0.6373,0.7056,0.1151,0.0397,1.3339,12.2868,0
1279762,0.6371,0.7025,0.1125,0.0369,1.2399,12.2849,0
1279763,0.6421,0.7094,0.1171,0.0384,1.203,12.2849,0
1279764,0.6293,0.7006,0.1175,0.0369,1.243,12.2781,0
1279765,0.6333,0.7016,0.1128,0.0387,1.3003,12.2781,0
1279766,0.6337,0.705,0.1081,0.0374,1.2892,12.272,0
1279767,0.6391,0.7118,0.1142,0.0364,1.3557,12.2679,0
1279768,0.635,0.7052,0.1135,0.0406,1.3639,12.2679,0
1279769,0.6295,0.6987,0.1099,0.0376,1.4604,12.2705,0
1279770,0.636,0.6957,0.115,0.0385,1.2962,12.266,0
1279771,0.6369,0.7,0.1099,0.0371,1.189,12.266,0
1279772,0.6252,0.6933,0.116,0.0381,1.1633,12.2701,0
1279773,0.6234,0.6955,0.1122,0.0393,1.1474,12.2701,0
1279774,0.6336,0.7003,0.1128,0.0395,1.2858,12.2719,0
1279775,0.6274,0.6991,0.112,0.0399,1.2459,12.2716,0
1279776,0.6358,0.7007,0.1172,0.0404,1.2307,12.2716,0
1279777,0.6356,0.7006,0.1107,0.0374,1.2406,12.271,0
1279778,0.6339,0.7054,0.1141,0.0366,1.563,12.2732,0
1279779,0.6317,0.698,0.1155,0.0392,1.4117,12.2732,0
1279780,0.6271,0.6919,0.1168,0.037,1.6483,12.2703,0
1279781,0.6324,0.6979,0.1118,0.0394,1.5458,12.2703,0
1279782,0.6339,0.7049,0.1161,0.0383,1.51,12.2685,0
1279783,0.6264,0.6982,0.1172,0.0393,1.4424,12.2698,0
1279784,0.626,0.6967,0.1136,0.0378,1.2449,12.2698,0
1279785,0.6312,0.6977,0.1111,0.0391,1.3284,12.2681,0
1279786,0.6347,0.7,0.1161,0.0389,1.3359,12.2691,0
1279787,0.6304,0.7034,0.1172,0.0394,1.5202,12.2691,0
1279788,0.626,0.699,0.1159,0.0376,1.4436,12.2685,0
1279789,0.6311,0.7026,0.1112,0.0413,1.3152,12.2685,0
1279790,0.6296,0.698,0.1124,0.0397,1.3619,12.2703,0
1279791,0.6286,0.7068,0.1162,0.0393,1.5106,12.2723,0
1279792,0.6253,0.6921,0.1142,0.039,1.472,12.2723,0
1279793,0.633,0.7022,0.1112,0.0389,1.4219,12.276,0
1279794,0.6304,0.7004,0.1121,0.039,1.4196,12.276,0
1279795,0.6386,0.7103,0.1105,0.0373,1.185,12.2794,0
1279796,0.6334,0.7061,0.1125,0.0401,1.0465,12.2757,0
1279797,0.637,0.6976,0.1106,0.0389,1.0088,12.2757,0
1279798,0.6415,0.7019,0.1151,0.04,1.1509,12.2752,0
1279799,0.6406,0.7075,0.1148,0.0374,1.2254,12.2796,0
1279800,0.6317,0.7002,0.1153,0.0392,1.1609,12.2796,0
1279801,0.6334,0.6997,0.1073,0.0392,1.1052,12.2813,0
1279802,0.6329,0.7052,0.1134,0.0376,1.0829,12.2813,0
1279803,0.6421,0.7104,0.1172,0.0385,0.9807,12.276,0
1279804,0.6287,0.7039,0.1128,0.0394,1.0235,12.2774,0
1279805,0.6429,0.7119,0.1097,0.0403,1.0904,12.2774,0
1279806,0.6405,0.7121,0.1132,0.0382,1.2176,12.2718,0
1279807,0.6467,0.7155,0.1164,0.0415,1.289,12.2649,0
1279808,0.6268,0.6891,0.1168,0.0381,1.1741,12.2649,0
1279809,0.6274,0.6919,0.1128,0.04,1.3437,12.2619,0
1279810,0.6309,0.7022,0.1131,0.0392,1.3472,12.2619,0
1279811,0.6358,0.7019,0.1179,0.0401,1.3059,12.259,0
1279812,0.6281,0.6985,0.1128,0.0388,1.3187,12.2601,0
1279813,0.6372,0.7,0.109,0.0378,1.4494,12.2601,0
1279814,0.6383,0.7127,0.1145,0.039,1.5163,12.2597,0
1279815,0.6294,0.6993,0.1176,0.038,1.4511,12.2563,0
1279816,0.628,0.6913,0.113,0.0401,1.4984,12.2563,0
1279817,0.6429,0.7057,0.1134,0.0393,1.4112,12.2508,0
1279818,0.6371,0.7011,0.1144,0.0379,1.1417,12.2508,0
1279819,0.6333,0.695,0.1178,0.0393,1.1667,12.2483,0
1279820,0.6301,0.6887,0.1117,0.0356,1.1004,12.2444,0
1279821,0.632,0.7022,0.1149,0.0395,1.026,12.2444,0
1279822,0.6369,0.7037,0.113,0.0403,1.1916,12.2445,0
1279823,0.6368,0.7014,0.1106,0.0382,1.322,12.2445,0
1279824,0.6329,0.6988,0.1144,0.0391,1.4045,12.2437,0
1279825,0.6348,0.7,0.1104,0.0402,1.5009,12.2453,0
1279826,0.6394,0.7026,0.1129,0.0376,1.5058,12.2453,0
1279827,0.6246,0.6939,0.1156,0.0388,1.4228,12.2455,0
1279828,0.6256,0.6884,0.1104,0.0374,1.2577,12.2446,0
1279829,0.6405,0.6977,0.1144,0.0398,1.1757,12.2446,0
1279830,0.6422,0.7023,0.117,0.0375,1.3298,12.2418,0
1279831,0.6366,0.6995,0.1102,0.0388,1.3335,12.2418,0
1279832,0.6399,0.6907,0.1143,0.0402,1.2643,12.2394,0
1279833,0.6326,0.7051,0.1122,0.0357,1.3615,12.2395,0
1279834,0.6426,0.7021,0.118,0.038,1.3,12.2395,0
1279835,0.6295,0.699,0.1174,0.0368,1.2834,12.233,0
1279836,0.6292,0.694,0.1108,0.0371,1.2488,12.2295,0
1279837,0.6371,0.6995,0.1103,0.039,1.1462,12.2295,0
1279838,0.6191,0.6921,0.1149,0.0371,0.8399,12.2262,0
1279839,0.6231,0.6952,0.1127,0.036,1.0427,12.2262,0
1279840,0.6312,0.6949,0.1142,0.0363,1.2385,12.2295,0
1279841,0.6289,0.6962,0.111,0.0384,1.2144,12.2274,0
1279842,0.6223,0.6946,0.1164,0.0355,1.2712,12.2274,0
1279843,0.623,0.6882,0.1157,0.0374,1.0547,12.2299,0
1279844,0.622,0.6921,0.1112,0.0359,1.1748,12.2254,0
1279845,0.6279,0.6984,0.1108,0.0382,1.0856,12.2254,0
1279846,0.6309,0.7045,0.1142,0.0389,1.3063,12.2272,0
1279847,0.626,0.6991,0.116,0.0383,1.24,12.2272,0
1279848,0.6289,0.6997,0.1103,0.0387,1.4652,12.227,0
1279849,0.6375,0.7098,0.1157,0.0371,1.2188,12.2275,0
1279850,0.6456,0.7135,0.1173,0.0372,1.1273,12.2275,0
1279851,0.6352,0.6983,0.1148,0.0378,0.9977,12.2285,0
1279852,0.6275,0.6917,0.1127,0.0375,1.0661,12.2285,0
1279853,0.638,0.7093,0.1142,0.0412,1.2854,12.232,0
1279854,0.6329,0.7042,0.116,0.0377,1.2244,12.2279,0
1279855,0.6323,0.6946,0.1147,0.036,1.2174,12.2279,0
1279856,0.6304,0.7021,0.1089,0.0377,1.3729,12.2308,0
1279857,0.6354,0.7095,0.1121,0.0374,1.3219,12.2303,0
1279858,0.6283,0.6911,0.1136,0.0386,1.1535,12.2303,0
1279859,0.6245,0.6907,0.1125,0.0393,1.199,12.232,0
1279860,0.6272,0.6906,0.1105,0.0366,1.2821,12.232,0
1279861,0.6253,0.6963,0.1166,0.0384,1.1875,12.2354,0
1279862,0.6233,0.6887,0.1172,0.0361,1.2039,12.2392,0
1279863,0.6248,0.692,0.1149,0.0359,1.196,12.2392,0
1279864,0.6314,0.7029,0.1137,0.0368,1.1592,12.243,0
1279865,0.6272,0.6933,0.1135,0.0357,1.1973,12.2422,0
1279866,0.6205,0.6909,0.1143,0.0372,1.3998,12.2422,0
1279867,0.6163,0.69,0.1098,0.0351,1.4966,12.2452,0
1279868,0.628,0.6965,0.1078,0.0376,1.587,12.2452,0
1279869,0.6258,0.6981,0.112,0.0385,1.6663,12.246,0
1279870,0.6251,0.69,0.1165,0.0364,1.55,12.246,0
1279871,0.6182,0.6862,0.1143,0.0374,1.5604,12.246,0
1279872,0.6328,0.6999,0.1123,0.0378,1.336,12.2441,0
1279873,0.6346,0.7009,0.115,0.039,1.3937,12.2458,0
1279874,0.6258,0.6824,0.1132,0.0363,1.4175,12.2458,0
1279875,0.6175,0.6833,0.1093,0.0373,1.0358,12.2403,0
1279876,0.6223,0.6914,0.1085,0.0351,1.2998,12.2403,0
1279877,0.6277,0.6894,0.1151,0.0375,1.2619,12.2429,0
1279878,0.6226,0.6918,0.1122,0.0373,1.1124,12.2345,0
1279879,0.6263,0.6958,0.1127,0.0399,1.1292,12.2345,0
1279880,0.6352,0.6987,0.1146,0.0386,1.1236,12.2349,0
1279881,0.631,0.702,0.1164,0.0371,1.2991,12.2349,0
1279882,0.6274,0.6839,0.1138,0.0363,1.4127,12.2434,0
1279883,0.6319,0.6888,0.11,0.0379,1.5647,12.2416,0
1279884,0.6296,0.6946,0.1129,0.0391,1.4755,12.2416,0
1279885,0.6329,0.6934,0.1141,0.0402,1.509,12.2421,0
1279886,0.637,0.7007,0.1165,0.0392,1.5,12.2474,0
1279887,0.6264,0.6945,0.1104,0.0393,1.5243,12.2474,0
1279888,0.6297,0.6935,0.1106,0.0397,1.428,12.2507,0
1279889,0.6349,0.6999,0.1157,0.0378,1.4247,12.2507,0
1279890,0.624,0.6867,0.1165,0.0376,1.389,12.2507,0
1279891,0.6333,0.6937,0.1123,0.041,1.4861,12.2481,0
1279892,0.6213,0.6964,0.1077,0.0391,1.2296,12.2481,0
1279893,0.6288,0.6977,0.1147,0.0405,1.3877,12.2482,0
1279894,0.6276,0.688,0.1148,0.0393,1.1951,12.2549,0
1279895,0.619,0.6858,0.113,0.0381,1.1429,12.2549,0
1279896,0.6264,0.6954,0.113,0.0399,1.0042,12.2566,0
1279897,0.6272,0.6931,0.1126,0.0382,1.0358,12.2566,0
1279898,0.6133,0.6861,0.1129,0.0376,1.3201,12.2541,0
1279899,0.6258,0.6921,0.1099,0.0381,1.6082,12.2575,0
1279900,0.6247,0.6998,0.1133,0.0384,1.4993,12.2575,0
1279901,0.6252,0.6939,0.1171,0.0379,1.4084,12.2525,0
1279902,0.6127,0.6851,0.1162,0.0395,1.2212,12.2598,0
1279903,0.6199,0.6849,0.1139,0.0375,1.3463,12.2598,0
1279904,0.6198,0.6933,0.1145,0.0379,1.6797,12.2612,0
1279905,0.6194,0.6877,0.1184,0.0359,1.5522,12.2612,0
1279906,0.6287,0.6934,0.1139,0.0378,1.53,12.2655,0
1279907,0.6294,0.6999,0.1123,0.0391,1.2978,12.2671,0
1279908,0.6364,0.7078,0.1154,0.0375,1.2808,12.2671,0
1279909,0.6276,0.703,0.1154,0.0388,1.0285,12.2678,0
1279910,0.6276,0.6936,0.1111,0.0381,1.1819,12.2678,0
1279911,0.6277,0.6911,0.1108,0.0368,1.2641,12.2682,0
1279912,0.6261,0.6947,0.1184,0.0376,1.1709,12.2685,0
1279913,0.6302,0.6985,0.1153,0.0386,1.1694,12.2685,0
1279914,0.6182,0.6816,0.1159,0.0383,1.0921,12.2663,0
1279915,0.621,0.6874,0.1127,0.041,1.2591,12.2699,0
1279916,0.6167,0.6955,0.1153,0.0375,1.0365,12.2699,0
1279917,0.6215,0.6894,0.1143,0.0398,1.1888,12.2765,0
1279918,0.6138,0.6805,0.1157,0.0369,1.3191,12.2765,0
1279919,0.6297,0.6988,0.1144,0.0382,1.37,12.2775,0
1279920,0.6266,0.7053,0.1144,0.038,1.301,12.2795,0
1279921,0.6331,0.6961,0.1194,0.0369,1.4292,12.2795,0
1279922,0.6392,0.6991,0.113,0.0385,1.3214,12.2837,0
1279923,0.6305,0.6912,0.1106,0.0395,1.2607,12.2805,0
1279924,0.6325,0.6928,0.1193,0.0397,1.3233,12.2805,0
1279925,0.6266,0.6882,0.119,0.0395,1.5116,12.2809,0
1279926,0.6275,0.6895,0.1164,0.0394,1.3863,12.2809,0
1279927,0.6288,0.694,0.1154,0.0393,1.2513,12.2768,0
1279928,0.6234,0.6942,0.1167,0.0387,1.2084,12.2746,0
1279929,0.6259,0.6981,0.1198,0.04,1.2398,12.2746,0
1279930,0.6206,0.6914,0.1107,0.0393,1.2634,12.268,0
1279931,0.6324,0.6975,0.1101,0.0396,1.2758,12.2665,0
1279932,0.6307,0.6949,0.1164,0.0359,1.2157,12.2665,0
1279933,0.6322,0.6974,0.1151,0.0364,1.3551,12.2644,0
1279934,0.6174,0.6901,0.1133,0.0376,1.3056,12.2644,0
1279935,0.6333,0.6974,0.1131,0.0389,1.3442,12.2625,0
1279936,0.6287,0.7066,0.1173,0.0403,1.3801,12.2642,0
1279937,0.6276,0.7028,0.1136,0.0396,1.4981,12.2642,0
1279938,0.6295,0.6987,0.1116,0.0384,1.2476,12.2622,0
1279939,0.6354,0.7071,0.11,0.0402,1.2171,12.2622,0
1279940,0.6372,0.7081,0.1178,0.0369,1.3793,12.269,0
1279941,0.6344,0.7018,0.1158,0.0359,1.2623,12.2646,0
1279942,0.6278,0.6959,0.1111,0.0371,1.2477,12.2646,0
1279943,0.6344,0.705,0.113,0.0376,1.2676,12.2636,0
1279944,0.6338,0.704,0.1155,0.0402,1.2618,12.2643,0
1279945,0.6259,0.6964,0.1185,0.0408,1.2053,12.2643,0
1279946,0.6267,0.6968,0.1119,0.039,1.1701,12.2632,0
1279947,0.6403,0.7079,0.1118,0.0399,1.3245,12.2632,0
1279948,0.6318,0.7044,0.1174,0.0373,1.1978,12.2681,0
1279949,0.6273,0.6937,0.1155,0.0363,1.1906,12.268,0
1279950,0.6348,0.6997,0.1133,0.0387,1.2864,12.268,0
1279951,0.6285,0.6972,0.1133,0.0384,1.4984,12.2706,0
1279952,0.63,0.6947,0.1176,0.0354,1.5859,12.2729,0
1279953,0.6392,0.7099,0.1094,0.0375,1.4706,12.2729,0
1279954,0.6364,0.7022,0.1137,0.0368,1.4878,12.2722,0
1279955,0.6217,0.6931,0.115,0.0371,1.4232,12.2722,0
1279956,0.6321,0.7032,0.118,0.0377,1.2378,12.2729,0
1279957,0.6263,0.7021,0.1144,0.039,1.2554,12.2822,0
1279958,0.6355,0.7023,0.1136,0.0362,1.3764,12.2822,0
1279959,0.6443,0.7013,0.1165,0.0366,1.163,12.2866,0
1279960,0.6225,0.6977,0.1202,0.0374,0.9691,12.2867,0
1279961,0.6152,0.6919,0.1162,0.0382,0.9743,12.2867,0
1279962,0.6317,0.7042,0.1121,0.0369,1.3057,12.2844,0
1279963,0.637,0.7034,0.1153,0.0376,1.3712,12.2844,0
1279964,0.6349,0.7035,0.1175,0.0385,1.4115,12.2853,0
1279965,0.6324,0.6927,0.1145,0.0385,1.36,12.2881,0
1279966,0.642,0.7069,0.1135,0.038,1.3447,12.2881,0
1279967,0.6525,0.7175,0.1132,0.0361,1.3948,12.2911,0
1279968,0.6372,0.7154,0.1191,0.0371,1.3926,12.2911,0
1279969,0.6343,0.7059,0.116,0.0369,1.4213,12.2891,0
1279970,0.6359,0.7143,0.1104,0.0358,1.2052,12.2902,0
1279971,0.6237,0.7022,0.117,0.0387,1.337,12.2902,0
1279972,0.6336,0.6884,0.1213,0.0392,1.4693,12.2947,0
1279973,0.6294,0.6986,0.1113,0.0396,1.3974,12.2944,0
1279974,0.6304,0.7091,0.1158,0.0371,1.3472,12.2944,0
1279975,0.6491,0.7106,0.1164,0.0402,1.3923,12.2995,0
1279976,0.6443,0.7018,0.1174,0.0355,1.1981,12.2995,0
1279977,0.6418,0.7036,0.1145,0.0386,1.3174,12.304,0
1279978,0.6441,0.6979,0.1142,0.0365,1.4182,12.3075,0
1279979,0.6352,0.7053,0.1144,0.0381,1.2457,12.3075,0
1279980,0.6348,0.7114,0.1193,0.0367,1.2416,12.3144,0
1279981,0.6361,0.709,0.1133,0.0373,1.1952,12.3215,0
1279982,0.6496,0.7179,0.1099,0.0364,1.2998,12.3215,0
1279983,0.6329,0.6905,0.113,0.0376,1.1576,12.3206,0
1279984,0.6417,0.7013,0.1157,0.0386,1.1403,12.3206,0
1279985,0.6346,0.7056,0.1105,0.0369,0.9921,12.3239,0
1279986,0.6477,0.7085,0.1113,0.0387,1.1364,12.3213,0
1279987,0.6454,0.7174,0.1149,0.0369,1.1189,12.3213,0
1279988,0.637,0.7031,0.1121,0.0385,1.3542,12.3226,0
1279989,0.6421,0.6965,0.1048,0.0375,1.1538,12.3327,0
1279990,0.6432,0.7129,0.1122,0.0372,1.2509,12.3327,0
1279991,0.6391,0.7128,0.1127,0.0376,1.2613,12.3356,0
1279992,0.6399,0.6977,0.1126,0.0386,1.2744,12.3356,0
1279993,0.6355,0.6981,0.1114,0.0384,1.3884,12.3442,0
1279994,0.64,0.7052,0.1096,0.0375,1.4992,12.3469,0
1279995,0.6474,0.7033,0.1153,0.0384,1.3254,12.3469,0
1279996,0.6315,0.7017,0.1155,0.038,1.542,12.3479,0
1279997,0.6454,0.7069,0.1103,0.0379,1.4795,12.3479,0
1279998,0.6409,0.705,0.1111,0.0379,1.5699,12.3454,0
1279999,0.6432,0.7051,0.1181,0.0374,1.5765,12.3446,0
1280000,0.6261,0.6942,0.1118,0.0391,1.6301,12.3446,0
1280001,0.6267,0.6954,0.1082,0.0405,1.6614,12.3449,0
1280002,0.6372,0.7134,0.1121,0.0383,1.4829,12.3491,0
1280003,0.6433,0.7077,0.1151,0.0394,1.4759,12.3491,0
1280004,0.6298,0.6982,0.1112,0.0381,1.3714,12.3494,0
1280005,0.6249,0.6952,0.1145,0.0383,1.2951,12.3494,0
1280006,0.6367,0.7001,0.1124,0.0376,1.3373,12.3518,0
1280007,0.6319,0.7025,0.1169,0.0374,1.399,12.3509,0
1280008,0.6201,0.6921,0.1141,0.0373,1.2338,12.3509,0
1280009,0.6336,0.7034,0.11,0.0362,1.1575,12.3523,0
1280010,0.6307,0.6991,0.1165,0.0346,1.1268,12.3505,0
1280011,0.632,0.7026,0.1181,0.0378,1.0469,12.3505,0
1280012,0.6303,0.6988,0.1124,0.0372,1.1094,12.3515,0
1280013,0.633,0.7064,0.1106,0.039,1.3087,12.3515,0
1280014,0.6349,0.7064,0.1172,0.038,1.4303,12.3518,0
1280015,0.6323,0.7006,0.1177,0.0378,1.3423,12.3546,0
1280016,0.6213,0.6983,0.1116,0.0365,1.3415,12.3546,0
1280017,0.6386,0.7036,0.1121,0.0395,1.1912,12.3536,0
1280018,0.6455,0.7039,0.1151,0.0406,1.2893,12.3594,0
1280019,0.6417,0.7089,0.1152,0.0362,1.5137,12.3594,0
1280020,0.6167,0.6925,0.1106,0.039,1.3225,12.3537,0
1280021,0.6401,0.7091,0.1095,0.0358,1.4351,12.3537,0
1280022,0.6289,0.6874,0.1163,0.0375,1.4026,12.3488,0
1280023,0.6217,0.6917,0.1176,0.0362,1.5142,12.3532,0
1280024,0.6314,0.7062,0.1141,0.0383,1.2481,12.3532,0
1280025,0.6276,0.7009,0.1137,0.0385,1.1189,12.3563,0
1280026,0.6421,0.7002,0.1154,0.0374,1.1705,12.3563,0
1280027,0.6207,0.7007,0.1169,0.0353,1.1881,12.3592,0
1280028,0.6321,0.6975,0.1123,0.0395,1.4015,12.3613,0
1280029,0.6363,0.7053,0.108,0.0369,1.525,12.3613,0
1280030,0.6361,0.7047,0.1135,0.0386,1.43,12.3631,0
1280031,0.641,0.7028,0.115,0.0364,1.3096,12.3663,0
1280032,0.6335,0.6936,0.1135,0.037,1.3436,12.3663,0
1280033,0.6436,0.7092,0.1101,0.0386,1.2058,12.3704,0
1280034,0.6419,0.7055,0.1135,0.0373,1.5454,12.3704,0
1280035,0.638,0.7064,0.115,0.0388,1.5086,12.3659,0
1280036,0.6451,0.7139,0.1103,0.0381,1.5255,12.3645,0
1280037,0.6355,0.6964,0.112,0.0385,1.3905,12.3645,0
1280038,0.6393,0.7031,0.1163,0.0373,1.4524,12.3657,0
1280039,0.6277,0.6931,0.1169,0.0374,1.6057,12.3669,0
1280040,0.6251,0.695,0.1096,0.0364,1.7179,12.3669,0
1280041,0.6423,0.7147,0.1133,0.037,1.4286,12.3721,0
1280042,0.6431,0.7095,0.116,0.0377,1.2033,12.3721,0
1280043,0.641,0.7041,0.1156,0.0384,1.2077,12.3733,0
1280044,0.6389,0.711,0.1111,0.038,1.1076,12.3679,0
1280045,0.6329,0.7022,0.1134,0.0375,1.3429,12.3679,0
1280046,0.6353,0.7014,0.1132,0.0393,1.4005,12.3579,0
1280047,0.6325,0.6947,0.1191,0.036,1.4534,12.359,0
1280048,0.6324,0.6973,0.1135,0.0358,1.5537,12.359,0
1280049,0.6383,0.7032,0.114,0.0395,1.7253,12.3623,0
1280050,0.6342,0.6993,0.1157,0.0384,1.6991,12.3623,0
1280051,0.629,0.6888,0.1118,0.0371,1.471,12.365,0
1280052,0.6307,0.6981,0.1093,0.0379,1.5049,12.3692,0
1280053,0.6366,0.7075,0.1113,0.0369,1.1603,12.3692,0
1280054,0.6429,0.702,0.1172,0.0399,1.1667,12.3659,0
1280055,0.6279,0.6991,0.1095,0.0363,1.0142,12.3659,0
1280056,0.6218,0.6965,0.1077,0.0389,1.2553,12.3694,0
1280057,0.634,0.6937,0.1155,0.0359,1.2513,12.3676,0
1280058,0.6304,0.6957,0.1164,0.037,1.353,12.3676,0
1280059,0.6191,0.6871,0.1125,0.0386,1.2918,12.3743,0
1280060,0.6306,0.6987,0.1119,0.0381,1.4617,12.3758,0
1280061,0.6409,0.7124,0.1104,0.0372,1.3699,12.3758,0
1280062,0.6266,0.6961,0.1132,0.0376,1.3848,12.3782,0
1280063,0.6339,0.7033,0.1121,0.0387,1.378,12.3782,0
1280064,0.6336,0.699,0.1073,0.0365,1.4653,12.3774,0
1280065,0.6301,0.7017,0.1141,0.0372,1.472,12.3727,0
1280066,0.6308,0.6997,0.1155,0.0366,1.2659,12.3727,0
1280067,0.6275,0.694,0.1102,0.0377,1.2595,12.3787,0
1280068,0.6349,0.6957,0.1101,0.0365,1.3583,12.3865,0
1280069,0.6279,0.6954,0.1158,0.0388,1.3391,12.3865,0
1280070,0.6325,0.6979,0.1156,0.0378,1.2886,12.3859,0
1280071,0.6275,0.6943,0.1117,0.0362,1.408,12.3859,0
1280072,0.6341,0.7028,0.1111,0.0379,1.3901,12.3861,0
1280073,0.6313,0.7044,0.1171,0.037,1.33,12.3846,0
1280074,0.6355,0.7051,0.1177,0.0355,1.2562,12.3846,0
1280075,0.6287,0.6967,0.113,0.0367,1.3516,12.3876,0
1280076,0.6332,0.7054,0.1133,0.036,1.1699,12.3843,0
1280077,0.6315,0.704,0.1154,0.0365,1.2224,12.3843,0
1280078,0.6286,0.7056,0.1176,0.0353,1.2143,12.385,0
1280079,0.6279,0.6961,0.1119,0.0359,1.2229,12.385,0
1280080,0.6419,0.7075,0.1147,0.0365,1.4964,12.3883,0
1280081,0.6328,0.7022,0.1181,0.0372,1.3258,12.3949,0
1280082,0.6416,0.7016,0.1141,0.0363,1.5284,12.3949,0
1280083,0.6382,0.696,0.113,0.0388,1.2945,12.3941,0
1280084,0.6414,0.7166,0.1114,0.0367,1.3335,12.3941,0
1280085,0.6405,0.7017,0.1171,0.0365,1.2609,12.4039,0
1280086,0.6267,0.6981,0.1134,0.0381,1.2618,12.4061,0
1280087,0.632,0.7164,0.1078,0.0379,1.4122,12.4061,0
1280088,0.6371,0.7131,0.1115,0.0373,1.5161,12.4044,0
1280089,0.6442,0.7103,0.119,0.0367,1.5507,12.4045,0
1280090,0.6242,0.7034,0.1137,0.0366,1.604,12.4045,0
1280091,0.6288,0.6915,0.1109,0.0363,1.4851,12.4061,0
1280092,0.6346,0.7052,0.1165,0.0378,1.4897,12.4061,0
1280093,0.6318,0.7037,0.1134,0.0367,1.3258,12.4085,0
1280094,0.6149,0.682,0.1161,0.0371,1.2502,12.4085,0
1280095,0.6268,0.7031,0.1112,0.0378,1.4757,12.4085,0
1280096,0.6234,0.6998,0.1138,0.0366,1.2224,12.4051,0
1280097,0.6272,0.7057,0.1189,0.0373,1.3022,12.4019,0
1280098,0.6181,0.6906,0.1174,0.0383,1.2983,12.4019,0
1280099,0.6203,0.6827,0.1128,0.0358,1.5176,12.3987,0
1280100,0.6274,0.6961,0.1151,0.0349,1.4722,12.3987,0
1280101,0.6245,0.7005,0.1171,0.0379,1.5684,12.3987,0
1280102,0.6249,0.6947,0.1139,0.0386,1.5464,12.4006,0
1280103,0.6262,0.6971,0.1128,0.0363,1.3452,12.4006,0
